event_ticker,milestone_id,away_code,home_code,game_dir,play_by_play_csv,game_stats_json,candles_csv,milestone_details_json,error,game_start_ts,game_end_ts,candle_rows,game_date,split
KXNBAGAME-26APR07CHIWAS,3f94c3b0-0cd2-47f4-bb05-9c8a7bd56eb6,CHI,WAS,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR07CHIWAS,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR07CHIWAS/KXNBAGAME-26APR07CHIWAS_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR07CHIWAS/KXNBAGAME-26APR07CHIWAS_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR07CHIWAS/KXNBAGAME-26APR07CHIWAS_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR07CHIWAS/KXNBAGAME-26APR07CHIWAS_milestone_details.json,,1775603449.0,1775611567.0,278.0,2026-04-07,train
KXNBAGAME-26APR08MINORL,ef9ceb3b-a216-4877-bbad-0548519cba2f,MIN,ORL,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08MINORL,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08MINORL/KXNBAGAME-26APR08MINORL_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08MINORL/KXNBAGAME-26APR08MINORL_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08MINORL/KXNBAGAME-26APR08MINORL_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08MINORL/KXNBAGAME-26APR08MINORL_milestone_details.json,,1775690003.0,1775697710.0,264.0,2026-04-08,train
KXNBAGAME-26APR08DALPHX,f24213dc-b706-4687-8cf8-b4550868dfd1,DAL,PHX,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08DALPHX,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08DALPHX/KXNBAGAME-26APR08DALPHX_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08DALPHX/KXNBAGAME-26APR08DALPHX_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08DALPHX/KXNBAGAME-26APR08DALPHX_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08DALPHX/KXNBAGAME-26APR08DALPHX_milestone_details.json,,1775700623.0,1775708156.0,260.0,2026-04-08,train
KXNBAGAME-26APR08OKCLAC,7383b19a-6995-4cae-852b-ee2f066043fc,OKC,LAC,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08OKCLAC,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08OKCLAC/KXNBAGAME-26APR08OKCLAC_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08OKCLAC/KXNBAGAME-26APR08OKCLAC_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08OKCLAC/KXNBAGAME-26APR08OKCLAC_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08OKCLAC/KXNBAGAME-26APR08OKCLAC_milestone_details.json,,1775700632.0,1775708739.0,282.0,2026-04-08,train
KXNBAGAME-26APR08MEMDEN,a8af9bcd-f920-46bc-ab0f-4e80e17c5601,MEM,DEN,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08MEMDEN,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08MEMDEN/KXNBAGAME-26APR08MEMDEN_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08MEMDEN/KXNBAGAME-26APR08MEMDEN_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08MEMDEN/KXNBAGAME-26APR08MEMDEN_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08MEMDEN/KXNBAGAME-26APR08MEMDEN_milestone_details.json,,1775697044.0,1775704678.0,265.0,2026-04-08,train
KXNBAGAME-26APR08ATLCLE,a5537eec-87fe-44e8-aa2f-597503629e9e,ATL,CLE,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08ATLCLE,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08ATLCLE/KXNBAGAME-26APR08ATLCLE_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08ATLCLE/KXNBAGAME-26APR08ATLCLE_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08ATLCLE/KXNBAGAME-26APR08ATLCLE_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08ATLCLE/KXNBAGAME-26APR08ATLCLE_milestone_details.json,,1775689977.0,1775698362.0,291.0,2026-04-08,train
KXNBAGAME-26APR08PORSAS,b619f56c-3803-4104-a0d6-cf67ca7cd5b3,POR,SAS,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08PORSAS,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08PORSAS/KXNBAGAME-26APR08PORSAS_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08PORSAS/KXNBAGAME-26APR08PORSAS_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08PORSAS/KXNBAGAME-26APR08PORSAS_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08PORSAS/KXNBAGAME-26APR08PORSAS_milestone_details.json,,1775698975.0,1775707038.0,281.0,2026-04-08,train
KXNBAGAME-26APR08MILDET,2c203cba-5307-4cfb-a3c5-ea76bd414e8a,MIL,DET,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08MILDET,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08MILDET/KXNBAGAME-26APR08MILDET_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08MILDET/KXNBAGAME-26APR08MILDET_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08MILDET/KXNBAGAME-26APR08MILDET_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR08MILDET/KXNBAGAME-26APR08MILDET_milestone_details.json,,1775689997.0,1775698557.0,278.0,2026-04-08,train
KXNBAGAME-26APR09MIATOR,e74d4641-f16c-478b-bc2e-e06a9bff4d55,MIA,TOR,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09MIATOR,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09MIATOR/KXNBAGAME-26APR09MIATOR_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09MIATOR/KXNBAGAME-26APR09MIATOR_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09MIATOR/KXNBAGAME-26APR09MIATOR_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09MIATOR/KXNBAGAME-26APR09MIATOR_milestone_details.json,,1775776350.0,1775784629.0,286.0,2026-04-09,train
KXNBAGAME-26APR09CHIWAS,fc11c917-7813-4131-ae25-8cd6dc491b9b,CHI,WAS,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09CHIWAS,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09CHIWAS/KXNBAGAME-26APR09CHIWAS_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09CHIWAS/KXNBAGAME-26APR09CHIWAS_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09CHIWAS/KXNBAGAME-26APR09CHIWAS_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09CHIWAS/KXNBAGAME-26APR09CHIWAS_milestone_details.json,,1775776348.0,1775784268.0,274.0,2026-04-09,train
KXNBAGAME-26APR09INDBKN,39056db6-caca-4381-b8f2-079967b92990,IND,BKN,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09INDBKN,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09INDBKN/KXNBAGAME-26APR09INDBKN_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09INDBKN/KXNBAGAME-26APR09INDBKN_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09INDBKN/KXNBAGAME-26APR09INDBKN_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09INDBKN/KXNBAGAME-26APR09INDBKN_milestone_details.json,,1775778039.0,1775785433.0,251.0,2026-04-09,train
KXNBAGAME-26APR09BOSNYK,252c5bab-4f68-4e38-be20-bdf26783c944,BOS,NYK,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09BOSNYK,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09BOSNYK/KXNBAGAME-26APR09BOSNYK_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09BOSNYK/KXNBAGAME-26APR09BOSNYK_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09BOSNYK/KXNBAGAME-26APR09BOSNYK_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09BOSNYK/KXNBAGAME-26APR09BOSNYK_milestone_details.json,,1775778188.0,1775786134.0,273.0,2026-04-09,train
KXNBAGAME-26APR09PHIHOU,1c20c034-7d24-4fa9-831a-41c3721ed40e,PHI,HOU,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09PHIHOU,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09PHIHOU/KXNBAGAME-26APR09PHIHOU_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09PHIHOU/KXNBAGAME-26APR09PHIHOU_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09PHIHOU/KXNBAGAME-26APR09PHIHOU_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09PHIHOU/KXNBAGAME-26APR09PHIHOU_milestone_details.json,,1775779893.0,1775787870.0,274.0,2026-04-09,train
KXNBAGAME-26APR09LALGSW,c8240e91-aee6-44af-b77c-f60a49105fc2,LAL,GSW,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09LALGSW,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09LALGSW/KXNBAGAME-26APR09LALGSW_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09LALGSW/KXNBAGAME-26APR09LALGSW_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09LALGSW/KXNBAGAME-26APR09LALGSW_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR09LALGSW/KXNBAGAME-26APR09LALGSW_milestone_details.json,,1775787194.0,1775794906.0,267.0,2026-04-09,train
KXNBAGAME-26APR10DALSAS,ea8d4b25-a505-45ae-b15d-60725a8775c9,DAL,SAS,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10DALSAS,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10DALSAS/KXNBAGAME-26APR10DALSAS_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10DALSAS/KXNBAGAME-26APR10DALSAS_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10DALSAS/KXNBAGAME-26APR10DALSAS_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10DALSAS/KXNBAGAME-26APR10DALSAS_milestone_details.json,,1775866227.0,1775873705.0,258.0,2026-04-10,train
KXNBAGAME-26APR10MINHOU,12f8f059-9b40-4e61-8743-adbd7d083ab3,MIN,HOU,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10MINHOU,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10MINHOU/KXNBAGAME-26APR10MINHOU_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10MINHOU/KXNBAGAME-26APR10MINHOU_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10MINHOU/KXNBAGAME-26APR10MINHOU_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10MINHOU/KXNBAGAME-26APR10MINHOU_milestone_details.json,,1775871788.0,1775880409.0,298.0,2026-04-10,train
KXNBAGAME-26APR10BKNMIL,f6ff9b19-9462-4d62-9f23-947cd9ab7083,BKN,MIL,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10BKNMIL,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10BKNMIL/KXNBAGAME-26APR10BKNMIL_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10BKNMIL/KXNBAGAME-26APR10BKNMIL_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10BKNMIL/KXNBAGAME-26APR10BKNMIL_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10BKNMIL/KXNBAGAME-26APR10BKNMIL_milestone_details.json,,1775866379.0,1775873749.0,252.0,2026-04-10,train
KXNBAGAME-26APR10TORNYK,fd540e78-d459-4687-b79c-9ee0f66748b5,TOR,NYK,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10TORNYK,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10TORNYK/KXNBAGAME-26APR10TORNYK_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10TORNYK/KXNBAGAME-26APR10TORNYK_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10TORNYK/KXNBAGAME-26APR10TORNYK_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10TORNYK/KXNBAGAME-26APR10TORNYK_milestone_details.json,,1775864578.0,1775872495.0,276.0,2026-04-10,train
KXNBAGAME-26APR10LACPOR,785c51e5-253a-49b1-acdf-96c80de13c40,LAC,POR,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10LACPOR,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10LACPOR/KXNBAGAME-26APR10LACPOR_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10LACPOR/KXNBAGAME-26APR10LACPOR_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10LACPOR/KXNBAGAME-26APR10LACPOR_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10LACPOR/KXNBAGAME-26APR10LACPOR_milestone_details.json,,1775873612.0,1775881760.0,284.0,2026-04-10,train
KXNBAGAME-26APR10PHIIND,55bbc68e-fd3e-444e-b098-e20fcaacddac,PHI,IND,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10PHIIND,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10PHIIND/KXNBAGAME-26APR10PHIIND_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10PHIIND/KXNBAGAME-26APR10PHIIND_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10PHIIND/KXNBAGAME-26APR10PHIIND_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10PHIIND/KXNBAGAME-26APR10PHIIND_milestone_details.json,,1775864443.0,1775871962.0,261.0,2026-04-10,train
KXNBAGAME-26APR10MIAWAS,5ea0e628-b781-4102-9817-e43d067e12a1,MIA,WAS,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10MIAWAS,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10MIAWAS/KXNBAGAME-26APR10MIAWAS_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10MIAWAS/KXNBAGAME-26APR10MIAWAS_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10MIAWAS/KXNBAGAME-26APR10MIAWAS_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10MIAWAS/KXNBAGAME-26APR10MIAWAS_milestone_details.json,,1775862855.0,1775870605.0,262.0,2026-04-10,train
KXNBAGAME-26APR10DETCHA,69f2a537-e7e6-44d6-8fdf-8d112221d7b5,DET,CHA,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10DETCHA,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10DETCHA/KXNBAGAME-26APR10DETCHA_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10DETCHA/KXNBAGAME-26APR10DETCHA_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10DETCHA/KXNBAGAME-26APR10DETCHA_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10DETCHA/KXNBAGAME-26APR10DETCHA_milestone_details.json,,1775862647.0,1775870932.0,288.0,2026-04-10,train
KXNBAGAME-26APR10GSWSAC,f37fbad8-655c-4c29-85ea-d48a0bc2d694,GSW,SAC,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10GSWSAC,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10GSWSAC/KXNBAGAME-26APR10GSWSAC_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10GSWSAC/KXNBAGAME-26APR10GSWSAC_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10GSWSAC/KXNBAGAME-26APR10GSWSAC_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10GSWSAC/KXNBAGAME-26APR10GSWSAC_milestone_details.json,,1775873473.0,1775882228.0,302.0,2026-04-10,train
KXNBAGAME-26APR10ORLCHI,0e7c8995-3767-4cda-8338-c242951dcfda,ORL,CHI,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10ORLCHI,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10ORLCHI/KXNBAGAME-26APR10ORLCHI_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10ORLCHI/KXNBAGAME-26APR10ORLCHI_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10ORLCHI/KXNBAGAME-26APR10ORLCHI_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10ORLCHI/KXNBAGAME-26APR10ORLCHI_milestone_details.json,,1775866272.0,1775873968.0,267.0,2026-04-10,train
KXNBAGAME-26APR10OKCDEN,c19e2f1a-6aaa-4d3f-a947-6a10ec8313dc,OKC,DEN,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10OKCDEN,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10OKCDEN/KXNBAGAME-26APR10OKCDEN_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10OKCDEN/KXNBAGAME-26APR10OKCDEN_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10OKCDEN/KXNBAGAME-26APR10OKCDEN_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10OKCDEN/KXNBAGAME-26APR10OKCDEN_milestone_details.json,,1775869824.0,1775877057.0,250.0,2026-04-10,train
KXNBAGAME-26APR10MEMUTA,f0d555f2-4eac-4337-a242-13b61b8c0338,MEM,UTA,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10MEMUTA,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10MEMUTA/KXNBAGAME-26APR10MEMUTA_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10MEMUTA/KXNBAGAME-26APR10MEMUTA_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10MEMUTA/KXNBAGAME-26APR10MEMUTA_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10MEMUTA/KXNBAGAME-26APR10MEMUTA_milestone_details.json,,1775871757.0,1775878440.0,231.0,2026-04-10,train
